system:index,CD_GEOCMU,NM_MUNICIP,sum,.geo
000090ce19e1b9701bfd,4121703,RESERVA,1.6353345082379305E9,
0000d00701c89d1048eb,4110078,IMBAÚ,3.306602447697914E8,
00009f00ff82d56a81d8,4122651,ROSÁRIO DO IVAÍ,3.7118616953210765E8,
0000a52d6382fcf7eccb,4122172,RIO BRANCO DO IVAÍ,3.8227882661985326E8,
0000d1aac438bf613395,4117305,ORTIGUEIRA,2.429563579755882E9,
00008ea491513ef52d99,4127106,TELÊMACO BORBA,1.3828488657159307E9,
0000f12c1f749e9f506c,4107009,CURIÚVA,5.761686648142166E8,
0000d950ae536308b4e3,4128534,VENTANIA,7.592475440040444E8,
0000246b13932bca830b,4109708,IBAITI,8.9765485896734E8,
000038aa013ed7241b7e,4112306,JAPIRA,1.882689606012868E8,
000053085c54adf624c0,4126207,SAPOPEMA,6.775389505429534E8,
00005a4811ebce56a7a5,4107751,FIGUEIRA,1.2979883118131125E8,
00006a65d50cbb23610c,4106001,CONGONHINHAS,5.3594435804693645E8,
0000387b7764ab85cd3b,4124707,SÃO JERÔNIMO DA SERRA,8.235919660177703E8,
00003b772508c3253f52,4124301,SANTO ANTÔNIO DO PARAÍSO,1.6579508075955886E8,
000043cfc3e753397ea3,4117214,NOVA SANTA BÁRBARA,7.172874241390935E7,
0000139cdad18c1b7ea5,4121901,RIBEIRÃO DO PINHAL,3.746425147935049E8,
00003e81ddac1e93537b,4112900,JUNDIAÍ DO SUL,3.2076133414932585E8,
00001faeb478ec981190,4106100,CONSELHEIRO MAIRINCK,2.046480936616422E8,
000072fbb59a8d746438,4100103,ABATIÁ,2.2861662311801475E8,
0000b4ccc489aa99de3b,4102406,BANDEIRANTES,4.4515518704920375E8,
0000fe87460cb558f1ab,4123105,SANTA AMÉLIA,7.80146627165441E7,
00004deb9aa054cfedee,4102703,BARRA DO JACARÉ,1.156341813658088E8,
0000f69628086f04f442,4101101,ANDIRÁ,2.360271846725493E8,
0000a2e5d8910b841504,4111001,ITAMBARACÁ,2.0728537207812497E8,
00005f0816f6a23c723c,4106407,CORNÉLIO PROCÓPIO,6.350007374865804E8,
0000faaaa0904fc0f7d3,4116604,NOVA AMÉRICA DA COLINA,1.2946619882236516E8,
0000e5cc8643db311dc1,4117008,NOVA FÁTIMA,2.833422152634797E8,
0000583f8b72754a268d,4126009,SÃO SEBASTIÃO DA AMOREIRA,2.2796230068437502E8,
0000efafaee30aa54038,4123204,SANTA CECÍLIA DO PAVÃO,1.1016880245974264E8,
0000305292a2a9e3b0a1,4101903,ASSAÍ,4.4040272132481647E8,
0000de56b1013b5ab6bf,4113700,LONDRINA,1.6522514446135435E9,
00001956a24b06f87bfd,4109807,IBIPORÃ,2.9769460594552684E8,
0000e32bddfea936dffa,4112702,JATAIZINHO,1.591312897736519E8,
0000e2d86975257c9f3c,4128401,URAÍ,2.3781711379767147E8,
00004e2db520935baf15,4122404,ROLÂNDIA,4.59008296866544E8,
0000fa239f29a5e1c6f8,4101507,ARAPONGAS,3.821147026314951E8,
00004284a87f54b27782,4101408,APUCARANA,5.584017834119486E8,
00007286c008cd721a30,4114906,MARILÂNDIA DO SUL,3.8442850165110326E8,
000030c6c4c3c9430bf3,4103503,CALIFÓRNIA,1.4175780732230383E8,
00007bfe4547c3131999,4115754,MAUÁ DA SERRA,1.0826251264074752E8,
0000fa54786789dd9a78,4126678,TAMARANA,4.721569523274513E8,
0000c1057126ff4f7033,4107603,FAXINAL,7.158473833506129E8,
00000e291b4cc57b7e30,4108700,GRANDES RIOS,3.1409267177549046E8,
0000dc00eb4a28358ccb,4101853,ARIRANHA DO IVAÍ,2.3955562428995094E8,
000070f2225311d3cc98,4114500,MANOEL RIBAS,5.710173317334561E8,
00002afbc7b7d4558758,4111506,IVAIPORÃ,4.315023942453429E8,
00003046d62c7ac7c748,4106852,CRUZMALTINA,3.122640787661763E8,
000006064684051c7819,4112504,JARDIM ALEGRE,4.103859214486518E8,
0000ffb96e2d0b056134,4119608,PITANGA,1.6637641991577206E9,
0000ca2d8626e1ad3ada,4101655,ARAPUÃ,2.173099399674632E8,
000004e21916f995f7e5,4117271,NOVA TEBAS,5.455769396583946E8,
0000dcc6961fec035299,4122503,RONCADOR,7.419859129963236E8,
0000e604aba6bb816a6a,4110805,IRETAMA,5.704130702275121E8,
000021a038339b5c9363,4113759,LUNARDELLI,1.992125083634193E8,
00000893213475ed0459,4113429,LIDIANÓPOLIS,1.5433982207984063E8,
00007bbde85339dc7e3f,4108551,GODOY MOREIRA,1.3095593526299019E8,
00002d54f97834970661,4102505,BARBOSA FERRAZ,5.385208750079043E8,
00004e5d56b42c894891,4125001,SÃO JOÃO DO IVAÍ,3.53296466995037E8,
0000b5b48fe4ee2ef79a,4107702,FÊNIX,2.3398997585913E8,
000016b9f17222e81f54,4125803,SÃO PEDRO DO IVAÍ,3.226917301012256E8,
000070b6b2d253213a34,4113106,KALORÉ,1.9319632849999994E8,
0000e04683f1a44f5d2b,4103305,BORRAZÓPOLIS,3.3430419476464456E8,
000094ed330151e24bf0,4117297,NOVO ITACOLOMI,1.6132768531158096E8,
0000a7d33852ac3c17b5,4122107,RIO BOM,1.7781891021691176E8,
0000c5da87d66aed33a6,4103800,CAMBIRA,1.6329376987328428E8,
0000e2b31d00bdf6acb0,4115507,MARUMBI,2.0845398421617633E8,
0000b085ea40563f03de,4112108,JANDAIA DO SUL,1.8757687278939956E8,
00002d79bc6a3d6d2e5c,4114203,MANDAGUARI,3.358206207933212E8,
0000b189e316881263d2,4122701,SABÁUDIA,1.9031826572751224E8,
0000ad3bfaf6ba29b384,4114807,MARIALVA,4.754405065650734E8,
000067301f81c15fca26,4126256,SARANDI,1.0342866549001229E8,
0000822c74bcc135593d,4117503,PAIÇANDU,1.713681943534313E8,
000045ed426fcee72011,4107900,FLORESTA,1.5818858426207092E8,
0000ccd641cf0b9a8a66,4111100,ITAMBÉ,2.4380418502383572E8,
000024a6a58d9c33f3f3,4103206,BOM SUCESSO,3.2270786382499987E8,
00009eb9b3a2f4121f4a,4121109,QUINTA DO SOL,3.261208788292892E8,
0000f41996a50d71f722,4118808,PEABIRU,4.685031186848651E8,
0000c78250cdd792efc2,4104303,CAMPO MOURÃO,7.577579273058825E8,
00002d6a9344b1fc08a2,4107504,ENGENHEIRO BELTRÃO,4.67427647471936E8,
00009a0c0fc6a38d3ad3,4127205,TERRA BOA,3.2082148945606613E8,
000074448a907344ae7f,4111605,IVATUBA,9.662074327781864E7,
000006e067016d050c13,4107306,DOUTOR CAMARGO,1.1827433438333334E8,
0000fa2c240518bedd4b,4113007,JUSSARA,2.1085256351243877E8,
00009c9ddc11b426b388,4101705,ARARUNA,4.931709163993256E8,
00008837126025bd04c7,4105508,CIANORTE,8.115609530080881E8,
00006da2a247d585cdc0,4127908,TUNEIRAS DO OESTE,6.987958883044735E8,
00007a5963f92670d745,4107553,FAROL,2.8919644303817415E8,
00009983248180c01d51,4112207,JANIÓPOLIS,3.3554818120821095E8,
0000245aa586560a0653,4103008,BOA ESPERANÇA,3.0737350776188725E8,
0000275ed421228e1a8a,4114005,MAMBORÊ,7.879824072605401E8,
00000c4789b75f8edf40,4112959,JURANDA,3.496392068098654E8,
000097007ac5d75ddfc8,4113734,LUIZIANA,9.084878738257957E8,
0000f9ed3587f3ba49ed,4106555,CORUMBATAÍ DO SUL,1.643718930905637E8,
00007dc4dee3886bf9e3,4115739,MATO RICO,3.944542222571083E8,
0000710a79566fff732f,4117800,PALMITAL,8.175727407050861E8,
0000c23bfb737f955f98,4116802,NOVA CANTU,5.554518013810654E8,
0000410b656bc5ac7f4f,4113254,LARANJAL,5.594684800887258E8,
00001f4898ef5ae92463,4103909,CAMPINA DA LAGOA,7.96574883483885E8,
0000fdf8bd83bd1511d6,4100459,ALTAMIRA DO PARANÁ,3.868330578343138E8,
0000b3a8f3faa1f5008e,4107124,DIAMANTE DO SUL,3.598861305141541E8,
0000560a8f6db2cbbdbc,4115457,MARQUINHO,5.111716044697302E8,
000064a053d9846aa918,4117057,NOVA LARANJEIRAS,1.2099833068686292E9,
000098f973ab6e95b587,4109302,GUARANIAÇU,1.2254012297602937E9,
0000f4d748dbe71f1e79,4107546,ESPIGÃO ALTO DO IGUAÇU,3.2645580828272057E8,
0000da9a65389e8fe7b7,4113304,LARANJEIRAS DO SUL,6.718339475985906E8,
000022473769e4e5be45,4104451,CANTAGALO,5.834622802544118E8,
000052823122235055cd,4128658,VIRMOND,2.430896298968135E8,
0000d3383ab27a87fe0c,4108650,GOIOXIM,7.023457662971194E8,
0000470b5c87c918ec13,4123857,SANTA MARIA DO OESTE,8.47003274877697E8,
0000661430c100e1f518,4103040,BOA VENTURA DE SÃO ROQUE,6.220305144232224E8,
000034d52118634d83f1,4103958,CAMPINA DO SIMÃO,4.484300107487128E8,
000039139c75be23218b,4104428,CANDÓI,1.5125585561215668E9,
0000aa7d4882148d667e,4108452,FOZ DO JORDÃO,2.3537978858100492E8,
0000359271f18ea2a684,4105409,CHOPINZINHO,9.596130544606616E8,
0000b0d7e0be08bdceb2,4120150,PORTO BARREIRO,3.610410083897058E8,
000048cf67eb24b453fd,4122156,RIO BONITO DO IGUAÇU,6.814022854080878E8,
00006564cd00b33373b1,4126652,SULINA,1.7072584824080893E8,
0000b6b961a8365b93c6,4126272,SAUDADE DO IGUAÇU,1.5204400637328425E8,
000019a323eda61ec60c,4124806,SÃO JOÃO,3.8793951482984066E8,
00004617c8814c8cbd9d,4111209,ITAPEJARA D'OESTE,2.5392601631464455E8,
00006512890f13ed091e,4103222,BOM SUCESSO DO SUL,1.9585540205894616E8,
000083a1157de11f586b,4121604,RENASCENÇA,4.2525956744503695E8,
0000b3f8d8e008869255,4115408,MARMELEIRO,3.873658262624999E8,
0000d6720e10b3341747,4108403,FRANCISCO BELTRÃO,7.350337627824148E8,
000061d816638c5e1748,4128609,VERÊ,3.117737383284313E8,
0000bda8af0f5e90a4b3,4125209,SÃO JORGE D'OESTE,3.795658228830881E8,
0000743b8c7efb955363,4120903,QUEDAS DO IGUAÇU,8.213784148952818E8,
000085f003d2d6b8d0a9,4107207,DOIS VIZINHOS,4.185548467306375E8,
000088a17ff8520b1f18,4107405,ENÉAS MARQUES,1.921151576838236E8,
00004f9916e1c66a57e9,4116950,NOVA ESPERANÇA DO SUDOESTE,2.084757044264094E8,
00005d2a9f944ef90108,4123006,SALTO DO LONTRA,3.126333980305148E8,
0000dde1be653b26e5ec,4106571,CRUZEIRO DO IGUAÇU,1.6186190131531855E8,
000009a329d6bda61477,4103024,BOA ESPERANÇA DO IGUAÇU,1.517899337300857E8,
0000e583e57b523a5e74,4117255,NOVA PRATA DO IGUAÇU,3.52602273456005E8,
0000fcf924b8d58ac456,4123808,SANTA IZABEL DO OESTE,3.211942900588236E8,
0000f47fe2c83733d5bb,4101002,AMPÉRE,2.9818195084234047E8,
0000ff882bedc89908c0,4119251,PINHAL DE SÃO BENTO,9.744962065392156E7,
0000e1361e4cd3c47be5,4114351,MANFRINÓPOLIS,2.1643251038921574E8,
0000592c4a2b687dd2f0,4122800,SALGADO FILHO,1.892339617099265E8,
00002ba4aeeb9a43921f,4107850,FLOR DA SERRA DO SUL,2.3879516234773275E8,
0000cd080c74463bbb0b,4212007,PALMA SOLA,3.3009734989626217E8,
0000b2e8d45995d37b61,4205001,DIONÍSIO CERQUEIRA,3.7913739435514694E8,
0000ec5114a0467c3f91,4102604,BARRACÃO,1.714431450152573E8,
0000bd4d56d0fcc14fc3,4103156,BOM JESUS DO SUL,1.7381075341060054E8,
000012532f2d14145f32,4124400,SANTO ANTÔNIO DO SUDOESTE,3.25565805703615E8,
0000bd29e6e5cf62e373,4120358,PRANCHITA,2.26057624013419E8,
0000480aaf380fa209f6,4119004,PÉROLA D'OESTE,2.05231615387255E8,
0000671cddd5bf196e75,4119806,PLANALTO,3.461584694273285E8,
00007e9f49ef05a5824b,4121406,REALEZA,3.5339823305943626E8,
0000fd59213aea32494a,4102752,BELA VISTA DA CAROBA,1.48062881396875E8,
00004c639275dea3cdc9,4104600,CAPITÃO LEÔNIDAS MARQUES,2.7567614274313736E8,
0000c24cd36143ba46e0,4103057,BOA VISTA DA APARECIDA,2.5615610758762276E8,
00008d709827a24c8357,4104808,CASCAVEL,2.1007871011321707E9,
0000eb533451e59b39a4,4123824,SANTA LÚCIA,1.1681962028749996E8,
000023effd6bcf237f5b,4104501,CAPANEMA,4.1893316529975504E8,
000035b81a9512d2d293,4105300,CÉU AZUL,1.179273549171691E9,
00005cabeba0eff8de2f,4115606,MATELÂNDIA,6.396857830452816E8,
0000347853effbee1c9c,4126355,SERRANÓPOLIS DO IGUAÇU,4.823298693280031E8,
000007a76af5e9e2454c,4115804,MEDIANEIRA,3.287103447226716E8,
0000e161e873bea57e28,4113452,LINDOESTE,3.6127101544007325E8,
00000f5daec3c4ec5078,4124020,SANTA TEREZA DO OESTE,3.261524319642154E8,
00002affed69a442eaf9,4106308,CORBÉLIA,5.293047864660541E8,
0000c4c1eb4852d6e754,4103354,BRAGANEY,3.4318091232634795E8,
0000bb2bc2d218ed9d41,4104055,CAMPO BONITO,4.3378814103351706E8,
000025e04c3cd9270b52,4105003,CATANDUVAS,5.816101505727944E8,
0000612a442a2193a7b4,4109757,IBEMA,1.4542139781611514E8,
0000c5a857811430c872,4127858,TRÊS BARRAS DO PARANÁ,5.0420971977273273E8,
000018845fcd40f45307,4128005,UBIRATÃ,6.525631574775125E8,
00003ba0aa1199b8c79b,4110052,IGUATU,1.0693747583939949E8,
00004713791d4ee9dc6b,4103453,CAFELÂNDIA,2.71673673542831E8,
0000c7b42b883f36bdf3,4101051,ANAHY,1.0265101025992647E8,
0000f7474b7090568825,4116703,NOVA AURORA,4.7389639665171534E8,
0000c91e50da24da8254,4112751,JESUÍTAS,2.4749055753835785E8,
0000ab3320eeb7768438,4108205,FORMOSA DO OESTE,2.756727694669729E8,
0000008e509d67433ee0,4110656,IRACEMA DO OESTE,8.15399355510417E7,
000095a77b9d4ab4597d,4120655,QUARTO CENTENÁRIO,3.2175153205606633E8,
000024b7e57210620017,4121356,RANCHO ALEGRE D'OESTE,2.413897579648284E8,
000081b3463a7a4869fd,4108601,GOIOERÊ,5.641713003137865E8,
00008b13d82d5426ee54,4116109,MOREIRA SALES,3.5378556228743863E8,
000082c5b14feac3735b,4115101,MARILUZ,4.330775796503061E8,
0000f3935f4591c55644,4118857,PEROBAL,4.075772860655638E8,
000052689b673779fa2a,4100707,ALTO PIQUIRI,4.4763826667984104E8,
0000318fbc9865b991a0,4102000,ASSIS CHATEAUBRIAND,9.694817296506126E8,
00008875cc7749661b49,4103370,BRASILÂNDIA DO SUL,2.909582357610293E8,
000077303207ddc0fff4,4117909,PALOTINA,6.515287998727934E8,
0000340dc5c8bf2976d7,4115358,MARIPÁ,2.835371429222428E8,
00008c8a1b94624b947e,4110607,IPORÃ,6.478826848544736E8,
0000c5104d01d29f10ba,4103479,CAFEZAL DO SUL,3.353019948715685E8,
000046acad7a5ffecc30,4108320,FRANCISCO ALVES,3.2189770740961987E8,
000021dc3114a906d216,4127403,TERRA ROXA,8.005879572927105E8,
0000b980af1a4ee93e8e,4117222,NOVA SANTA ROSA,2.0462854700110292E8,
0000a629af7a211e456d,4127700,TOLEDO,1.1968840280107224E9,
0000227530e121a21c86,4120853,QUATRO PONTES,1.1433885437604167E8,
0000f2179b3e8ecdece4,4114609,MARECHAL CÂNDIDO RONDON,7.478951068126835E8,
000077b479a34b1911d5,4117453,OURO VERDE DO OESTE,2.9298801406991404E8,
0000a097c41acc98c6a8,4125753,SÃO PEDRO DO IGUAÇU,3.0826312134166646E8,
000078aa32f0216fcd2d,4125456,SÃO JOSÉ DAS PALMEIRAS,1.8236157096151963E8,
000067452bd6e0fb7b87,4107157,DIAMANTE D'OESTE,3.0914107041862714E8,
00007e7924a39ab29094,4127957,TUPÃSSI,3.1083327954626197E8,
000062c8f72de09b5d8e,4128559,VERA CRUZ DO OESTE,3.2701512725153184E8,
0000b633a8d559f714ca,4121257,RAMILÂNDIA,2.3716848647273263E8,
0000fdbce3d716428f41,4116059,MISSAL,3.2436235905361533E8,
000098eaf3c345d0fba8,4125704,SÃO MIGUEL DO IGUAÇU,8.518729536552699E8,
00004c5e2c0388b507a9,4110953,ITAIPULÂNDIA,3.312015011073534E8,
0000872f0ca0e678e55f,4123501,SANTA HELENA,7.581754815185659E8,
0000b0148d6640101c92,4108304,FOZ DO IGUAÇU,6.183879432979785E8,
00008f29f4e69cc887d3,4118451,PATO BRAGADO,1.352247627741422E8,
00002c111783c13523a3,4107538,ENTRE RIOS DO OESTE,1.2203191999607845E8,
0000e2b724902b546e55,4115853,MERCEDES,2.009224024487745E8,
00004a5e07b7f2e7c1e5,4108809,GUAÍRA,5.60442133002696E8,
0000478b2a53426345e2,4124053,SANTA TEREZINHA DE ITAIPU,2.5931930252598044E8,
0000c4654deb205920bb,4316303,ROQUE GONZALES,3.4875785528811246E8,
0000f690cf1993ac6b83,4314555,PIRAPÓ,2.9402830906801474E8,
0000ae22f27ff096a9a9,4319208,SÃO NICOLAU,4.853078500286763E8,
000046bd49ab2e652a64,4306353,DEZESSEIS DE NOVEMBRO,2.168462464771447E8,
0000bde45552b3876f47,4315107,PORTO XAVIER,2.818762612528186E8,
00008ea7b748281ecb3a,4315008,PORTO LUCENA,2.5114014475753695E8,
0000624a638d19163122,4315073,PORTO VERA CRUZ,1.145272720085171E8,
0000cdedc89960b19f70,4319307,SÃO PAULO DAS MISSÕES,2.237915337309435E8,
00007fb5cd3132653763,4303707,CAMPINA DAS MISSÕES,2.255454061485908E8,
0000f132fbf09c802b57,4319372,SÃO PEDRO DO BUTIÁ,1.0760440612291662E8,
000068aa94b6f2084938,4316477,SALVADOR DAS MISSÕES,9.400244493799022E7,
0000ea34996b34f73e43,4304309,CÂNDIDO GODÓI,2.462440406073528E8,
000095472f5a1739adda,4317905,SANTO CRISTO,3.668256996238358E8,
00000904a5006bee3033,4300307,ALECRIM,3.1662569952003676E8,
0000b0187e2d5aec907d,4306734,DOUTOR MAURÍCIO CARDOSO,2.5687279347383562E8,
0000b875485de7e9844f,4313425,NOVO MACHADO,2.197525431516542E8,
00008377dcc8fde15a49,4322103,TUCUNDUVA,1.8074676433143392E8,
0000fc699781ed0393d5,4322301,TUPARENDI,3.0766630553553927E8,
0000372305211d72ee64,4315057,PORTO MAUÁ,1.0568300447132346E8,
0000cac50a0c1f5f8522,4317202,SANTA ROSA,4.89766692482966E8,
0000edde660d0291fd7a,4322343,UBIRETAMA,1.2656055318125002E8,
0000fbe33a0527efea03,4320321,SENADOR SALGADO FILHO,1.4712700210435054E8,
00005bbbf9d2f646a68b,4309605,HORIZONTINA,2.293364208075981E8,
0000f5c01851ab393186,4321808,TRÊS DE MAIO,4.22160961008027E8,
000067f2cb337d7a2ebc,4309001,GIRUÁ,8.558706113202212E8,
0000f3e30398d679cb2d,4310405,INDEPENDÊNCIA,3.573942255506741E8,
0000110bd76e8f6ae589,4318499,SÃO JOSÉ DO INHACORÁ,7.77445000283088E7,
000029824247c132b078,4300455,ALEGRIA,1.7262621343995097E8,
0000be0c9cff8bca7e51,4302204,BOA VISTA DO BURICÁ,1.0869859041151959E8,
0000ca404ec4e322789b,4313011,NOVA CANDELÁRIA,9.78248867246936E7,
00005b9a6c2b99c6b93e,4309704,HUMAITÁ,1.3446537922542894E8,
0000110d8dd603eeda88,4306007,CRISSIUMAL,3.630537617443015E8,
0000ee6db23f26a91bbb,4321477,TIRADENTES DO SUL,2.3609532186734083E8,
0000e1b6f260beb87ac1,4307450,ESPERANÇA DO SUL,1.4887116535661766E8,
0000e899874af0330cd2,4206405,GUARACIABA,3.305814772434437E8,
0000745d1417cfb9503a,4212239,PARAÍSO,1.8176779037708333E8,
00006410e800aa24e6d6,4208401,ITAPIRANGA,2.8296475938180155E8,
00007a8d4e04e6736154,4218756,TUNÁPOLIS,1.332477945186887E8,
0000d7a6a2f8f5e989b6,4202081,BANDEIRANTE,1.4796463927267146E8,
000070d8bb411269e8f3,4217204,SÃO MIGUEL DO OESTE,2.3393476471629894E8,
000037bb1acf67bdc5fd,4202156,BELMONTE,9.283636341035534E7,
0000d2688dc20327c8de,4204905,DESCANSO,2.874023988534313E8,
000004cfbcd9039d596e,4215554,SANTA HELENA,8.121390008357844E7,
0000ac0ee0b1c63c32ca,4216255,SÃO JOÃO DO OESTE,1.632255029139093E8,
0000f4280a0c4a72e0ed,4207650,IPORÃ DO OESTE,1.9928308514191183E8,
0000ea3b8ab64b4a504f,4215075,RIQUEZA,1.9186193729865202E8,
0000e035bf2153b82c34,4207759,IRACEMINHA,1.6308006161029425E8,
0000d433895e1a9f02e3,4205357,FLOR DO SERTÃO,5.8693536465808816E7,
00003a481891ab0c6bcf,4202099,BARRA BONITA,9.305910576703429E7,
000010ec8d22a394f0e1,4215208,ROMELÂNDIA,2.225393893813112E8,
0000441de417b39a3d41,4200804,ANCHIETA,2.3192889215220597E8,
0000cd716f6c08d60a66,4216701,SÃO JOSÉ DO CEDRO,2.8112537620067364E8,
0000c87ad6a1ec5ba40c,4214151,PRINCESA,8.61732541203431E7,
0000db005f18df4d4fdd,4206603,GUARUJÁ DO SUL,1.0022601947763482E8,
00003888fb262cca4d5f,4203501,CAMPO ERÊ,4.790183097928918E8,
000023f4da4160897d7d,4215687,SANTA TEREZINHA DO PROGRESSO,1.1878071298143387E8,
00009d3b411e09342a6b,4215752,SÃO BERNARDINO,1.489626568930147E8,
0000587f13a2c318cb76,4216909,SÃO LOURENÇO DO OESTE,3.562395934607233E8,
00003c62c1c2b85b2fd6,4215356,SALTINHO,1.5649534317408082E8,
0000a1c63a02a60302c6,4217550,SERRA ALTA,9.232009022696075E7,
00009eef2273d0b572a6,4217758,SUL BRASIL,1.1286137607977942E8,
00007f2fa15cbf1a8a77,4207858,IRATI,7.823056892702207E7,
0000d06f39eb4a0e51dd,4205431,FORMOSA DO SUL,1.0007161990006132E8,
0000e64fb4ffeb154ff2,4208955,JARDINÓPOLIS,6.764316225441179E7,
0000bb9fe29a5c0c5ffe,4218855,UNIÃO DO OESTE,9.257800679007351E7,
0000d850935aa8442713,4200556,ÁGUAS FRIAS,7.61532118959559E7,
0000475a2f9c6a3631ad,4212908,PINHALZINHO,1.2810605992487746E8,
0000c73a46d6f1ef3e47,4210902,MODELO,9.109211812671572E7,
0000aa7bf8464ca74735,4217303,SAUDADES,2.0659686119883594E8,
00004d33f644451d1934,4204707,CUNHA PORÃ,2.1790618534411746E8,
0000b5f676db89e514c3,4210506,MARAVILHA,1.7127053948412988E8,
0000204778f58546054c,4217956,TIGRINHOS,5.790353228143383E7,
0000609565e7b3369688,4202578,BOM JESUS DO OESTE,6.7017540933394596E7,
0000e05ca08426e95950,4217154,SÃO MIGUEL DA BOA VISTA,7.13888699950368E7,
000097cef03392c3a7ed,4203105,CAIBI,1.748522904036152E8,
0000f06773b0f96799e7,4211009,MONDAÍ,2.0210036646433836E8,
0000803ab6e7dedc4d0f,4212106,PALMITOS,3.524259907581493E8,
0000e4c8b20eae206d2d,4323101,VICENTE DUTRA,1.9300938306807593E8,
00003561e5d1ee2cbe71,4303400,CAIÇARA,1.892261892641544E8,
0000fdcbd7612fa461ca,4308508,FREDERICO WESTPHALEN,2.648830783740195E8,
00003d06157895db35ce,4310504,IRAÍ,1.809517680678922E8,
000003b8a933c0850023,4300505,ALPESTRE,3.245721250327818E8,
00002298797068d87764,4216008,SÃO CARLOS,1.6122103760006136E8,
0000d128fa40773adfd2,4204756,CUNHATAÍ,5.580171778811275E7,
00003fc4bb0d9f033c8c,4200507,ÁGUAS DE CHAPECÓ,1.3981355198431376E8,
0000828f6b25b719bc00,4211405,NOVA ERECHIM,6.481112706666667E7,
000025734f652ec1b9bf,4211454,NOVA ITABERABA,1.3752450538682598E8,
0000bc8f7240eaff8644,4213153,PLANALTO ALEGRE,6.244895793823529E7,
00001e6f10bf1ae5d6a3,4206652,GUATAMBÚ,2.0585499342622548E8,
00001a990477947c72d6,4204103,CAXAMBU DO SUL,1.4068579182138482E8,
00009a037195cc82761b,4315552,RIO DOS ÍNDIOS,2.3529595476844352E8,
0000e33c6f74c2eebfbc,4314704,PLANALTO,2.3036730817218128E8,
000079cdfda92348d97a,4309126,GRAMADO DOS LOUREIROS,1.3134745216237742E8,
00004e104ad020303bc3,4311601,LIBERATO SALZANO,2.4555092493645844E8,
0000817a4a3b40034e5b,4321956,TRINDADE DO SUL,2.6832912757886028E8,
000040931ad9983ed8d8,4315909,RODEIO BONITO,8.314853661678925E7,
000071df74026d793d33,4313441,NOVO TIRADENTES,7.537936854571076E7,
0000baf0534987170243,4314456,PINHAL,6.819734877757353E7,
000035efe156039e8426,4306072,CRISTAL DO SUL,9.7712563561152E7,
0000ae45adc00a737f2f,4300646,AMETISTA DO SUL,9.34420221126838E7,
0000ab4d781e61a8c816,4320206,SEBERI,3.014047044104166E8,
0000d01c4a577f20a786,4310850,JABOTICABA,1.2803985727971812E8,
0000e0816cd4b6a4ed89,4307302,ERVAL SECO,3.6375395862683827E8,
0000eff3634c263af314,4306429,DOIS IRMÃOS DAS MISSÕES,2.257295779204044E8,
00009b9f84f98d654273,4315404,REDENTORA,3.0269306513167864E8,
000012c65981b82f9452,4305900,CORONEL BICACO,4.920154489352941E8,
00004a9cbe6c539b375b,4302600,BRAGA,1.2895304350723042E8,
00001ba66752adac3846,4312302,MIRAGUAÍ,1.3040982006029414E8,
0000c6f5328ef0482213,4321329,TAQUARUÇU DO SUL,7.686301393743877E7,
000035653de77c010bd2,4321402,TENENTE PORTELA,3.37841800200613E8,
0000b156bb7a881159f8,4313805,PALMITINHO,1.440010051362745E8,
0000aa92715e72dfaef5,4323507,VISTA ALEGRE,7.73996457414216E7,
000026519565af350d05,4314498,PINHEIRINHO DO VALE,1.056108147131128E8,
0000155a992fae5deea9,4323705,VISTA GAÚCHA,8.975006974417886E7,
000053cde6e66e1c3f00,4301859,BARRA DO GUARITA,6.3381924278186284E7,
00007365c125af7a5ffb,4321907,TRÊS PASSOS,2.683944323302086E8,
0000f2c9cd7ba552e2f1,4306320,DERRUBADAS,3.611936393716911E8,
00005928c7df09577211,4320230,SEDE NOVA,1.1921870813811271E8,
0000e90128083e43d2bb,4302378,BOM PROGRESSO,8.871776743388478E7,
00005c4eef8c9f69a112,4304002,CAMPO NOVO,2.2209254828278187E8,
0000545e97173dbe656e,4319109,SÃO MARTINHO,1.7166860671452206E8,
0000f606fae57963be90,4319737,SÃO VALÉRIO DO SUL,1.0794017408308822E8,
00006d2dc7a3d196dbd4,4310413,INHACORÁ,1.1406827278609067E8,
0000b56c96e49acb39cf,4305405,CHIAPETTA,3.9658902525772065E8,
00005d1c3d402ee53236,4317806,SANTO AUGUSTO,4.6805775705036765E8,
0000a97b92c4f2fc0fae,4313334,NOVA RAMADA,2.5471328311727944E8,
0000be15360b297b7711,4305009,CATUÍPE,5.831529368231007E8,
0000b987f7bf25642307,4310207,IJUÍ,6.892615561487128E8,
00001cea14513d8ad80a,4305871,CORONEL BARROS,1.62948254892647E8,
0000a859b02e55d9a32e,4301503,AUGUSTO PESTANA,3.47629340281556E8,
0000ba3d5239eb19c8a6,4300208,AJURICABA,3.232296934120095E8,
00007a0075492184b1b3,4302584,BOZANO,2.0103218010876223E8,
0000867b32e83f2ef0df,4313706,PALMEIRA DAS MISSÕES,1.419385532885232E9,
0000f485407122f15d4c,4305702,CONDOR,4.6506743809460765E8,
0000ebb4103f12015b1d,4313904,PANAMBI,4.90798694243934E8,
000097c0ae9d8154bc34,4314308,PEJUÇARA,4.142371960832106E8,
